at,userName,appVersion,score,content,services,app_performance,registration_verification
2025-11-07 0:08:11,Aufa Amanulloh,4.14.0,1,"aplikasi yang kalo dipelihara gapernah maksimal, rujukan untuk kunjungan lanjutan malah ilangg pas mau daftar, ini ngeselin bgt, giliran udh lewat jam 00.01 muncul lg, alhasil kehabisan kuota. gatau lg isinya bikin kecewa semua nyerah berobat gw",,,
2025-11-07 0:07:54,Fery Sutanto,4.14.0,5,"mantap, mudah dan sangat membantu",,,
2025-11-06 23:21:45,Juli angkasa putra,4.14.0,5,sangat berguna bagi masyarakat,,,
2025-11-06 23:20:53,Fitriani Syam,,5,sangat membantu,,,
2025-11-06 23:10:38,Dani Syahdan,4.14.0,4,"kronologi saya mempunyai adik yang masih balita,sedangkan ibu saya sebelumnya sudah terdaftar sebelumnya... teu tapi di sini dengan ke terangan (untuk anak balita yang baru lakhir harap terlebih dahulu ibu nya terdaftar) sedangkan ibu saya sudah terdaftar terlebih dahulu... jawab apa hanya Aparatur saja yang boleh menambah angota keluarga teruntuk Aplikasi ini. terimakasih di tunggu solusi nya.",,,
2025-11-06 22:49:26,Juriansyah Ponsel,4.14.0,1,mantap,,,
2025-11-06 22:38:22,Eta Plaituka,4.14.0,5,5 dulu ya kk,,,
2025-11-06 22:10:48,wahyu marina2,4.14.0,5,mobil jkn sangat membantu,,1,
2025-11-06 22:02:43,Elly yuliani,4.14.0,5,aplikasi ini sudah sangat memuasakan,,1,
2025-11-06 21:52:35,019_ Hidayat Bagus P,4.14.0,5,aplikasi yang sangat penting untuk kesehatan kita,,1,
2025-11-06 21:46:32,SAPARUDIN RiniBY,4.14.0,5,untuk layanan pergantian on hp sangat cepat,,,
2025-11-06 21:12:49,Fian Supyanto,4.14.0,5,mantap sangat membantu,,,
2025-11-06 21:00:35,Zeroun The Duelist,4.14.0,1,"Banyak banget bugnya, UI nya gak ramah mata, sistemnya kurang baik. emang kebanyakan aplikasi pemerintah kurang ok semua.",,-1,
2025-11-06 20:57:40,Fathir Hasibuan,4.14.0,5,lumayan sangat membantu,,,
2025-11-06 20:46:59,Lya Irfan,4.14.0,5,terimakasih BPJS,,,
2025-11-06 20:38:57,Resma Yunissa lupi,4.14.0,1,"app nya digunakan ketika sakit, dmna sakit itu tiba2, ga ada yg tau kpn nya sehingga tidak ada waktu untuk melakukan hal2 seperti log in lagi dll, apalagi jika sangat urgent, fatal yg ada jika malah makin sulit berobat dengan adanya app ini, teknologi untuk mempermudah bukan mempersulit",,-1,
2025-11-06 20:32:31,Bambangsadewo Sadewo,4.14.0,5,Good 👍,,,
2025-11-06 20:31:52,Dermansyah Mansyah,4.14.0,2,jelek sekali saya tidak bisa terus untun login semntara Uda saya buat lupa password 😡,,,-1
2025-11-06 20:29:21,Gululo Whekowhiko,4.14.0,5,sangat sangat membantu ibu RT yang nggak bisa keluar rumah,,,
2025-11-06 20:24:42,rohmat spentra,4.14.0,4,sangat memuaskan,,,
2025-11-06 20:16:05,Riyadi,,5,bismillah Masi belum selesai.. tapi semoga memudahkan . tapi sistem sangat membantu terimakasih 🙏🏻,,,
2025-11-06 20:05:04,tri raharjo,,5,Sangat membantu👍,,,
2025-11-06 19:52:59,Arif Aprianto,4.12.0,5,mantap,,,
2025-11-06 19:51:52,Ifan Nugraha,4.13.1,5,Lebih mudah,,,
2025-11-06 19:34:08,Jab Rig,4.14.0,5,luar biasa,,,
2025-11-06 19:31:14,MUTIARA SWANDARI,4.14.0,2,Aplikasinya bgus tpi selalu hilang klo mau daftar,,1,
2025-11-06 19:26:59,Saminah,4.14.0,1,"Setelah saya baca review yang ada tentang apk ini, ternyata memang bener ini ngga kompeten, tapi anehnya menyalahkan jaringan kami yang bermasalah. Nomor OTP aja dah kaya emas, susah di dapet.",,,-1
2025-11-06 19:23:58,yudi bagas,4.5.3,1,Hp kedaluarsa harus pake pembaharuan,,,
2025-11-06 19:19:48,Anisa Endhut,,1,"astaghfirullah, min..bantulah min. aku lupa password jkn. udah pencet lupa sandi. sudah masukin nik yg bener. tinggal kirim kode aku lewat sms. tp coba lagi terus gak bisa. padahal internet kencang 😭😭😭😭",,,-1
2025-11-06 19:14:30,Deby Atuk,4.14.0,1,"gak bisa d daftar kn, mnta verifikasi udah gimana pun ttap gak bisa d daftar..... sebenarnya kecewa... tapi gimana lagi.... terlalu pusing,,,, seperti nya masuk pake barcode lbih enak, dri pada pkai mobile JKN ini",,,-1
2025-11-06 19:13:03,Petrus S,,5,cepat dan tanggap,1,,
2025-11-06 19:11:40,Nadya Ghina,,1,"aplikasi apa sih ini? tidk membantu banget udah 2x ambil antrean gak bisa terus. bulan kemarin mau ambil antrean hari sabtu gak bisa loading terus disuruh klik setuju berulang kali (saya pikir mungkin karena weekend) sekarang mau ambil antrean hari kamis juga gak bisa, sama kaya yang kemarin disuruh klik setuju berulang kali. terus harus gimana? bukan tambah mempermudah tapi tambah mempersulit, kayak gaada gunanya tetep aja harus antre manual.",,-1,
2025-11-06 19:08:10,mang pecu,4.13.1,5,"saya , sudah coba, layanan daptar online yang sesuai jadwal pendaptaran, untuk penerimaan berobat bisa diluar jam itu, mantap",,,
2025-11-06 19:05:26,ageng widiyanto,4.14.0,5,aplikasi ini sangat bagus dan mudah digunakan kl kita mau ngecek jkn kita bisa lngsng dr rumah tampa harus kantor cabang syaran saya kasih dng progam cicilan buat pelanggan bpjs,,1,
2025-11-06 19:00:36,shodikin abi (shodikin),4.14.0,2,"Mau ambil daftar antrean lama sekali loading lama, terus data tidak tersedia, masyaallah jadi makin susah aplikasi ini",,,
2025-11-06 19:00:29,Khoirul Anwar,4.14.0,5,sangat membantu sekali,,,
2025-11-06 18:57:13,Anisa Puspitasari,4.14.0,5,sangat membantu dalam kontrol ke RS dan sebagainya,,,
2025-11-06 18:45:42,Siti 99,4.14.0,5,allhamdulilah terbantu dengan aplikasinya mobile jkn,,1,
2025-11-06 18:38:17,Zeni Zaeni,4.14.0,5,terbaik,,,
2025-11-06 18:21:21,Jimmy Sp (Jim joy),4.14.0,5,sangat membantu masyarakat kecil,,,
2025-11-06 18:13:36,Juwita 4321,,2,bagus twtapi kenapa setiap bulan suruh daftar lagi,,,
2025-11-06 17:56:08,M. Choirun Nasirin,4.14.0,1,aplikasi ga jelas,,,
2025-11-06 17:41:04,Warung Spaghetti,4.14.0,1,aplikasi error dan buruk. katanya disuruh memasukkan nomor.tapi kokmalah gak bisa bisa,,,
2025-11-06 17:32:48,Bryan Setyawan,4.14.0,1,setelah update ga bisa login..pdhl data sdh bnr smua...sama skali ga bisa login..,,,-1
2025-11-06 17:11:29,Muhammad Nurdin Jambak,4.14.0,5,mangtafzzz...perubaan data cepet sekali,,1,
2025-11-06 16:46:04,Riska Miranda,4.14.0,1,apk sllu logout sendiri sedangkan untuk login sangat susah mohon sekiranya lebih baik lagi untuk kenyamanan bersama,,,
2025-11-06 16:30:31,Kusmiawati Engkus,4.14.0,1,susah mendaftarkan rujukan tingkat lanjut,,,
2025-11-06 16:29:33,hery hermawan,4.14.0,5,terimakasih APK ini sangat membantu dan lebih mudah,,,
2025-11-06 16:14:03,Oncom _ Kelling,,5,Alhamdulillah selalu amanah ya Mobile JKN dan BPJS,,,
2025-11-06 16:09:20,Jarka Trimitra,4.12.0,5,oke,,,
2025-11-06 16:07:47,Miss Aisyah,4.14.0,1,"Aplikasi yg menyusahkan, jelek",,-1,
2025-11-06 15:58:20,Marina indah sari Sari,4.14.0,5,keren,,,
2025-11-06 15:44:05,Salman Faizz,4.14.0,5,mantap,,,
2025-11-06 15:43:30,Rika Nurwanti,4.14.0,5,aplikasi sangat membantu,,1,
2025-11-06 15:42:00,yayuk agustiningrum,4.14.0,1,sulit katany no.nikny g sesuai pdhl udh bener 😡,,,
2025-11-06 15:26:49,Soni Saputra A,4.14.0,5,KEREN!!!,,,
2025-11-06 15:26:43,DIKKY ZULKARNAIN,,5,bagus,,,
2025-11-06 15:20:01,jiwa rapuh,,1,"seharusnya disertakan juga email tempat pengaduannya,,jadi tidak membingungkan orang yang baru daftar seperti saya,,saya cuma mau reset password,,harus mutar kemana-mana,, dan sampai sekarang,, saya masih juga belum bisa masuk ke akun saya,, padahal saya (sekarang) lagi sakit serius,, dan ingin isi from,, kenyataanya malah blunder,, tolong ini di perbaiki,,jangan sampai di bilang aplikasi gak jelas ya,kasian rakyat sudah sengsara, masih juga di buat sulit",,,
2025-11-06 14:52:55,Erwin Upa,,5,"sangat memudahkan saat proses berkas , dan tidak ribet",,,
2025-11-06 14:18:54,Riky Tarnando,4.14.0,1,"buat apa bayar iuran terus , tapi obat sering kosong, dan harus beli sendiri di apotik, padahal juga bukan tipe obat mahal.",,,
2025-11-06 14:15:23,rawuh sukarno,4.14.0,5,mantaapll pokok nyaaa,,,
2025-11-06 14:11:40,Kurdi Ansyah,,5,ok,,,
2025-11-06 14:11:05,Ummi Kalsum,,4,Luar Biasa saya kagum dengan pelayanan BPJS kesehatan di Slawi,1,,
2025-11-06 14:05:46,Fikirin Ajah Sendiri,4.14.0,3,"Kenapa sering eror apknya? mau ngambil antriannya atau ngecek riwayat pasti eror, pdhal jaringan aman dan stabil. mohon perbaikannya🙏",,-1,
2025-11-06 14:03:55,Zie Churiah,4.14.0,5,saya dengan cepat bisa mengubah faskes,,,
2025-11-06 13:59:03,Otib 21,4.14.0,5,mantap tidak sulit daftar nya juga,,,
2025-11-06 13:56:24,Rahmad Hidayat St,4.14.0,5,ok,,,
2025-11-06 13:56:01,Dedy Alfatih,4.14.0,1,"kalo belum siap beroperasi jngan dulu d gunakan, di suruh masukin kode verfikasi, tapi kode nya tidak di kirim, pulsa ada no nya aktif, tapi tidak d kirim kirim juga, dari hari ke hari masih belum di kirim2,",,,-1
2025-11-06 13:36:54,Agus Mustari,4.14.0,5,alhamdulillah buat daftar antrian mudah dan lancar.,,,
2025-11-06 13:23:31,Kistiyono25 Email02,,5,mantap,,,
2025-11-06 13:20:31,Hendra Permana,,5,sangat memuaskan,,,
2025-11-06 13:05:02,Ratiehh push,4.14.0,1,"tiba tiba ngupgrade otomatis,terus logout nyoba login sendiri ga bisa,padahal masih inget pasword. mau mempermudah tapi dipersulit gini ?!",,,
2025-11-06 13:04:25,Neng Rika,,5,"Alhamdulillah ya,, sekarang sudah ada jkn ini,kita semua bisa mudah dan cepet kalo mau berobat",,,
2025-11-06 12:55:47,Dadi priyanto,4.14.0,1,permintaan anda belum dapat di proses mulu bikin kesel,,,
2025-11-06 12:54:19,mii fafo,4.14.0,1,"no yg didaftarkan ketika daftar baru diaplikasi jkn, tiba2 berubah ketika akan verifikasi, perbaikan data lewat pandawa tdk bisa krn foto selfi+ktp selalu dikatakan tdk valid, tlp call center berbelit2 dan tdk membantu (bara+nadin). gini toh kualitasnya",,,-1
2025-11-06 12:45:28,Erna Febriani,4.12.0,4,"sangat baik,bagus,mudah d gunakan tapi pas awal2 untuk verifikasi wajah susah sekali",,,-1
2025-11-06 12:45:17,An Tu,4.14.0,5,"sangat puas Dangan layanan jkn,sangat membantu masyarakat luas khusus nya yang berada di seluruh tanah air.terima kasih jkn🤝🤝🤝🥰🥰🥰",1,,
2025-11-06 12:40:54,Jhon Frizal,4.14.0,2,jelek,,,
2025-11-06 12:22:20,Akmal Zakyah,,5,Alhmdllh BPJS SNGT membantu sekali buat brobat di rs,,,
2025-11-06 12:18:09,Devid Ahmad hidayat,4.14.0,4,aplikasi susah login ....,,-1,
2025-11-06 12:12:15,Ayahe Hanum,4.14.0,1,"aplikasi ini makin gk jelas..habis di update malah mau masuk lagi gk bisa kode captcha gk keluar""...bayar tiap bulan gk prnah telat malah makin gk jelas apkny",,,
2025-11-06 12:06:38,Abhiseka,4.14.0,1,saya lupa pasword. pas mau lihat kode otp di email. saya harus daftar lagi masukin NIK lagi...,,,
2025-11-06 12:03:56,KHADIJAH KEBAYA,4.14.0,5,proses cepat pelayanan jadi nyaman,,,
2025-11-06 11:57:45,Dusun Sebau,,1,tolong dibantu saya kesulitan login karena captcha tidak muncul sudah semua cara tapi tetap captcha tidak muncul. jangan bilang internet saya tidak stabil. disini koneksi internet sdh 5G. saya tidak bisa datang langsung ke kantor krn skrg sdg bekeeja di LN.,,,
2025-11-06 11:50:05,Herlina Barus,4.14.0,5,terimakasih jkn semakin sukses,,,
2025-11-06 11:47:26,Gal's74,4.14.0,5,Opsinya mudah di gunakan,,,
2025-11-06 11:42:54,Yusuf Asgar,4.14.0,5,mantap lah,,,
2025-11-06 11:39:43,Pia Kinaa,4.14.0,4,"Mestinya aplikasi ini mengizinkan tangkap layar, supaya kita bisa menyimpan nomor antrian ketika berobat.",,,
2025-11-06 11:38:08,Martha Diah,4.14.0,5,baik,,,
2025-11-06 11:24:10,fandi yuhanda,4.14.0,5,ok,,,
2025-11-06 10:54:54,Edi Susanto,4.14.0,1,"apaan dah aksesnya susah banget, padahal internet lancar. loading lama banget lagi, bukannya mempermudah malah bikin sulit. mana pihak rumah sakit suruh ambil antriannya di sini lagi. sumpah gak rekomendasi nih aplikasi",,-1,
2025-11-06 10:52:10,eries sanlyann,,1,"aplikasi tidak membantu, lemot",,-1,
2025-11-06 10:31:48,Uyem Wauyum,4.14.0,5,"Memudahkan kami dalam melakukan perubahan data,",,,
2025-11-06 10:31:34,Yulianto Sidharta,4.14.0,5,sementara saya nilai bagus,,,
2025-11-06 10:31:02,Mashito Gaming (Om prada),,1,Login harus daftar auto debit. sekalinya daftar. susah . trus gimna caranya login. wooyyy ???,,,-1
2025-11-06 10:25:05,Bolanks Setiawan,4.14.0,1,"Bung pengembang Tolong alamat RT RW saya di benarkan,untuk alamat istri dan anak saya bisa di betulkan gak? begitu.harusnya RT 04/04.",,,
2025-11-06 10:23:22,Akhiang Bindu,4.14.0,5,cepat dan praktis,,1,
2025-11-06 10:10:48,nanik yuniani,4.13.1,5,sangat membantu sekali,,,
2025-11-06 10:09:43,Erwin Ridho,4.14.0,1,"berkali2 login tidak bisa masuk,bahkan berhari hari ,buatlah mudah agar semua warga dapat menggunakan aplikasi ini",,,-1
2025-11-06 10:08:26,Syahrul Efendi,,5,aplikasi sangat bermanfaat,,1,
2025-11-06 10:07:51,Saputra Wahyu,4.14.0,5,sangat terbantu dgan ada ny jkn mobile,,1,
2025-11-06 9:57:27,Baby Galant,4.14.0,2,kenapa sekarang tidak bisa SCREENSHOT? MAU BUAT ADUAN kalo ada kendala gabisa jadinyaaa,,,
2025-11-06 9:41:04,Herina Rina,4.14.0,3,saat membantu sih sebenarnya tp pas ambil antrian ngga bisa karna harus ada perubahan data sdh di isi dgn benar tetap saja ngga bisa,,,
2025-11-06 9:40:01,Bambang Sapto N,4.14.0,4,"setelah melakukan pembaharuan aplikasi yg terbaru, skrg tidak bisa download dan screen shot hasil booking pendaftaran. Mohon sekiranya dapat diperbaiki krn ada pihak Klinik yg masih minta diperlihatkan hasil booking pendaftaran di JKN Pasien...",,,
2025-11-06 9:34:45,Rator Peranginangin,4.14.0,3,Barusan sy akses data saya kok banyak berubah diantaranya peserta tadinya 4 jadi 5 dan faskes dll banyak berubah tanpa say ubah. piyeeee,,,
2025-11-06 9:32:39,Musyawaroh Sofwan,4.14.0,1,"eror! akun udah dibuat, eh login lagi bilang ga ada akun. aneh.",,,
2025-11-06 9:26:50,NOR HOLIS,,5,"Bagus, sangat membantu",,,
2025-11-06 9:26:31,Arif Kasdin,4.14.0,5,Mobile JKN keren sangat membantu,,1,
2025-11-06 9:26:06,Khanza Anggraeni,4.14.0,1,bolak balik log out log in. selalu alasan ketika mau log in. dan itu menyusahkan.,,,
2025-11-06 9:16:31,Uthbah Samsul,,3,kenapa sih selalu lemot disaat lagi butuh,,,
2025-11-06 9:14:19,Su Wanto,,1,"mau verifikasi no hp gak bisa,udah pake no 3 tau indosat tetep juga gak bisa haadeeeeeeehhhb.....👎👎👎👎👎",,,-1
2025-11-06 9:11:38,Raida Ni,4.14.0,5,ok,,,
2025-11-06 9:01:21,Nanda Yusuf,4.14.0,5,mantaf,,,
2025-11-06 8:59:50,Kurniawan Usman,4.14.0,1,Kenapa Screenshot Dimatikan. Berkendala kalau online hanya kepala keluarga dan kebetulan bekerja diluat kota. Mau Screenshot antrian untuk dikirim ke keluarga dirumah tidak bisa.,,,
2025-11-06 8:57:01,Supardi Supardi,,3,masih susah buat daftar harus selalu update,,,-1
2025-11-06 8:53:54,Rosita,4.14.0,5,sangat membantu sangat bagus aplikasi nya,,,
2025-11-06 8:51:09,Edwin Tampoli,,5,Sangat membantu,,,
2025-11-06 8:50:57,Sugiarto bin natsir tonggah Arto,4.14.0,4,sangat baik,,,
2025-11-06 8:34:04,wawan satryawan,4.14.0,5,bagus,,,
2025-11-06 8:29:05,Reni Nur,4.13.1,4,Sangat membantu. namun perlu kemudahan untuk akses login dan lupa password,,,
2025-11-06 8:25:58,Zayvius ID,,1,"Ke RS wajib daftar online tapi jkn nya gak bisa ambil antrean, lawak",,,
2025-11-06 8:17:19,Saiful Lah,4.14.0,5,sangat puas,,,
2025-11-06 8:16:20,mas Hary,,1,"apaan sih... tiap kontrol ke RS login dr awal... masukkan sandi lagi.... hellooo... kita org kampung boss, jgn dibuat RIBET hanya utk MENDAPAT FASUM PEMERINTAH...",,,
2025-11-06 8:15:12,Benny Hanafi,4.14.0,2,makin kesini makin down aplikasi nya alias eror ngak bisa buka ambil antrean keterangan gagal terhubung ke server RS.sedangkan di rumah sakit wajib online mobile jkn. orang lagi sakit mau berobat kok malah dibikin susah.tolong perbaiki dulu sistem aplikasi nya baru diterapkan di lapangan,,-1,
2025-11-06 8:13:48,Meirudi,4.14.0,5,alhamdulillah cepat dan mantap,,1,
2025-11-06 8:12:58,Dhani Hadi,4.14.0,5,mantap,,,
2025-11-06 8:06:32,Marco Indo,4.9.0,5,Alhamdulillah sangat membantu,,,
2025-11-06 7:58:38,Amnesti Riders,4.14.0,1,ribet dan tidak jelas,,-1,
2025-11-06 7:58:31,nasich joker,4.14.0,5,terbaik,,,
2025-11-06 7:48:39,Firda,4.14.0,2,kenapa jkn ini sering trobel saya lupa kata sandi mau masuk aja susahnya & ribet tolong dong jangan di bikin susah,,-1,
2025-11-06 7:47:29,Medina Nova bestari,4.14.0,1,"sulit tinggal di idn di persulit gini, bayar error harus utak atik sendiri, daftar online fasker erroe, sad🥲",,,
2025-11-06 7:47:25,Babam Ilank,4.14.0,5,sangat mebatu,,,
2025-11-06 7:40:25,Fauzan Wahyu,4.14.0,5,sangat membantu dan sangat berguna bagi saya,,,
2025-11-06 7:25:16,Supartini Tini,4.14.0,2,"Tolong aplikasi JKN kalau update versi baru jangan ada mengeluarkan Sign in masuk dari pengguna karena memakan waktu lama lagi buat sign in atau masuk kembali harus lihat lagi KTP dan sandi , saran saya kalau versi update sudah distanby in aja tanpa perlu sign in awal lagi Tolong aplikasi JKN untuk pindah fasker jangan pakai verifikasi wajah segala ini aplikasi JKN digunakan seluruh anggotanya KK kalau kepala Keluarga KK ada musibah sakit koma susah dipakai Anggotanya buat bantu gunakan aplikasi",,,
2025-11-06 7:24:38,NEGERI BOLA,4.14.0,1,"aplikasi minta log in ulang, tapi captchanya ga muncul2...sampah",,,-1
2025-11-06 7:21:42,Jihan Aura Lestari,4.14.0,1,"Saya dari tadi sedang verifikasi wajah dan hasilnya selalu gagal mulu, padahal koneksi internet wi-fi di rumah masih stabil, kira kira gimana solusinya?",,,-1
2025-11-06 7:01:51,dafid romadhan,4.12.0,1,"berkali verikasi wajah daftar baru gagal terus,aplikasinya rusak",,,-1
2025-11-06 6:49:31,Surya Rahadian Adi,4.14.0,1,verifikasi susah,,,-1
2025-11-06 6:39:51,Cecep Mulyana,4.14.0,1,"wah ,kenapa login jadi susah tolong dipermudah",,,-1
2025-11-06 6:38:52,eLeven Ly,4.14.0,5,untuk saat ini oke,,,
2025-11-06 6:36:13,BAGUS SUKMAWAN,4.14.0,5,Pelayanan bagus,1,,
2025-11-06 5:31:22,Anita Souisa,4.14.0,4,permudah,,,
2025-11-06 5:06:08,Faiq Abrar,4.14.0,5,"Aplikasi nya mudah digunakan, pelayanan sangat memuaskan",1,,
2025-11-06 4:33:14,Yuli Anti,4.14.0,1,"mau ngambil no antrian gak bisa harus verifikasi dulu,,tapi di persulit lewat sms gagal terus,verifikasi wajah sama udah 20x coba gagal terus....aneh bukannya membantu malah jadi mempersulit..kasihan yang udah sepuh kalo kaya gini...",,,-1
2025-11-06 4:16:38,Rasto Saroji,4.14.0,2,masih banyak yang harus dibenahi,,,
2025-11-06 3:03:40,ISMAIL SALEH,,5,Great application,,1,
2025-11-06 2:07:17,Rikwan Efendi,4.14.0,5,"joss,lebih mudah",,,
2025-11-06 0:44:09,laodhea hidayatullah,4.14.0,3,tolong ini kenpa udah hampir 2tahun aplikasinya gak bisa di buka cuma muter muter aja.,,-1,
2025-11-06 0:23:02,Ramunda Pagan,4.14.0,5,bagus,,,
2025-11-06 0:19:45,halimah anugerah,4.14.0,3,kenapa saya susah di buka,,-1,
2025-11-05 23:57:39,Awaluddin Ulong,,5,senang dengan mobile jkn,,,
2025-11-05 23:27:47,gimang jalur,,1,"tolong sistem rujukannya dibeneri masa bolak balik puskesmas hanya rujukannya salah pikirin kita dari puskesmas kekota jauh butuh uang bensin uang parkir dll Cuba puskesmasnya canggih kita nggak resah langsung kepuskesnas aja berobat , ngapain jauh jauh ke RS ke kota makan aja susah",,,
2025-11-05 23:22:57,madi idam,4.14.0,5,fitur2 dalam aplikasi sangat mudah di akses oleh berbagai kalangan sehingga yang muda atau yang tua gampang mengerti mengenai fungsi2 yg ada pada fitur menu mobile jkn. thanks mobile jkn sukses selalu.......,,,
2025-11-05 23:12:45,Fan Dy,4.14.0,5,bagus,,,
2025-11-05 22:49:53,Omi Maniagala,4.14.0,5,terbaik,,,
2025-11-05 22:43:08,Andriansyah Looy,4.14.0,4,pengalaman saya berobat masih ribet. kurang episien,,,
2025-11-05 22:09:26,JM Fajar Isnaini,4.13.1,3,"abis update nggk bisa masuk, mau reset password OTP SMS nya nggk nongol, OTP email nggk ada, apa email terdaftar saya ada yg ganti ya? Tolong penjelasannya. Ada kontrol kesehatan berjalan soalnya.",,,-1
2025-11-05 21:59:36,Khaer Udin,4.14.0,5,sangat membantu,,,
2025-11-05 21:46:34,La Vista Hasta,4.14.0,1,susah banget login nya nungguin capcha nya muter2 ga selesai...perbaiki lah aplikasi nya...mempersulit bnget sih,,,-1
2025-11-05 21:40:41,rizal fauzi yusuf,,5,bermanfaat bagi masyarakat Indonesia,,,
2025-11-05 21:23:18,Anggi ari panji,,5,sangat bermanfaat,,,
2025-11-05 21:23:12,yafed salim,,5,semoga tetap dipertahankan kualitasnya,,,
2025-11-05 21:18:44,hambali mhd,4.14.0,5,terbaik,,,
2025-11-05 21:09:40,Gunawan Hengki,4.14.0,5,"sangat memudahkan,good",,,
2025-11-05 20:58:20,Salman Paris,,5,sangat puas dengan aplikasi ini,,1,
2025-11-05 20:37:23,Teh Nur,4.14.0,5,sangat membantu,,,
2025-11-05 20:26:51,Andi Purcahyo,4.14.0,5,layanan cepat,1,,
2025-11-05 20:24:57,muh.fitrah fitrah,4.14.0,5,bermanfaat,,,
2025-11-05 20:22:06,FATHAN DAN ARSY,4.14.0,1,otp tidak bisa di kirim kirim ..,,,-1
2025-11-05 20:19:49,Muhamad Umar,4.14.0,5,mantap,,,
2025-11-05 20:15:40,Imam Nurviyanto,4.14.0,5,"semakin mudah,",,,
2025-11-05 20:10:34,RifQi Afifah,4.14.0,5,sangat memudahkan,,,
2025-11-05 20:08:55,asbhel 22,4.14.0,2,tidak bisa login. captcha tidak tampil,,,-1
2025-11-05 20:07:09,wanto,4.14.0,5,gratis dong yg mandiri kelas 3,,,
2025-11-05 20:05:08,Fendye 05,4.13.1,5,Sangat Membantu,,,
2025-11-05 20:04:05,Desi Syafriani,4.14.0,5,bagus,,,
2025-11-05 19:56:34,Hannan Waritza,4.14.0,5,sangat membantu,,,
